rooms,halls,size,direction,height,decoration,unit_price,price
2,1,57.84,南北,中,精,60166,348
3,2,154.83,南北,低,精,74275,1150
3,1,136.51,东西,低,精,60435,825
2,1,52.15,西南,高,精,86290,450
1,1,35.44,南,低,中,70542,250
2,1,85.79,,中,精,82760,710
5,3,237.68,南北,低,豪,58903,1400
2,1,109.66,南北,低,精,90279,990
2,2,109.74,东南,高,精,51941,570
2,2,127.74,南北,高,精,53233,680
4,2,211.35,,中,精,56731,1199
3,2,130.28,南北,中,中,103623,1350
2,2,117.43,南北,高,精,59525,699
2,1,69.98,西南,高,中,97171,680
2,2,120.26,东南,中,精,48229,580
4,2,149.07,西南,高,简,60374,900
1,1,59.53,西,高,精,59634,355
2,2,103.73,南北,低,精,54950,570
3,2,108.61,南北,低,精,46957,510
3,2,140.11,东南,高,精,44965,630
2,0,58.74,南,中,中,49370,290
3,1,79.71,,低,精,69000,550
1,1,83.2,东西,高,精,45072,375
3,2,148.51,南北,中,精,74069,1100
3,2,131.5,南北,中,精,75285,990
2,1,58.06,南,中,简,72339,420
2,1,53.75,南,高,中,87814,472
2,1,83.89,东南,低,精,64370,540
2,1,110.9,东南,低,精,75744,840
2,1,56.65,南北,高,中,74139,420
2,1,98.49,西南,低,中,45690,450
1,0,52.68,北,低,精,85421,450
2,1,88.02,西南,高,中,69302,610
1,1,77.78,南,中,精,92569,720
3,2,139.48,南北,低,简,61658,860
5,3,256.86,南北,高,精,101222,2600
1,1,54.11,东南,中,精,64498,349
3,1,135.7,南,中,简,81061,1100
2,1,61.56,西北,高,简,64977,400
2,1,86.05,南北,低,精,81348,700
4,2,143.88,南北,中,精,90353,1300
1,1,55.34,南,低,精,65052,360
2,1,103.3,东南,中,精,64860,670
2,1,59.71,南北,高,中,53592,320
2,1,53.97,东南,低,精,65221,352
1,1,55.8,南,中,精,43907,245
1,1,61.32,东西,低,中,33431,205
2,1,56.91,南北,高,精,56229,320
1,1,50,东北,低,精,66000,330
1,1,42.05,南,高,简,71344,300
2,2,151.5,南北,中,精,83168,1260
1,1,54.56,西,低,精,84311,460
2,1,60.76,南北,低,精,65833,400
3,1,115.89,南北,中,精,51773,600
1,1,66.59,东,高,精,60820,405
2,1,61.7,东西,高,精,69692,430
2,1,85.81,南北,高,中,54772,470
2,1,84.57,西北,低,精,75677,640
4,2,149.61,南北,高,精,93577,1400
3,1,67.88,南北,中,中,61874,420
2,1,75.52,南,中,简,74815,565
2,1,71.49,西北,低,精,53154,380
1,1,71.12,北,低,精,61867,440
2,1,49.12,南,低,精,86523,425
3,2,115.89,南北,高,精,125119,1450
2,1,69.27,东西,低,精,50527,350
2,1,127.14,东,低,精,59777,760
3,1,112.12,南北,低,精,23189,260
2,1,84.5,西南,低,简,66272,560
1,1,46.05,南,中,精,56460,260
1,1,82.85,南,中,豪,70006,580
2,2,101.78,西南,高,精,52957,539
2,2,74.5,南北,高,精,61745,460
2,1,90.35,西南,中,精,76370,690
2,1,50.76,南北,低,简,90623,460
1,1,58.04,东南,低,精,67195,390
3,1,73.66,南,中,精,63535,468
1,1,63.33,东,高,精,78794,499
2,1,87.67,南北,低,简,82126,720
2,2,97.4,西南,中,精,53901,525
1,1,58.47,东,中,精,63280,370
1,0,48.96,北,高,豪,70874,347
2,2,137.89,南北,中,精,90652,1250
1,1,42.88,南北,低,简,54804,235
3,2,153.61,南北,中,精,59892,920
2,1,62.86,南北,高,简,57270,360
2,1,93.27,西南,中,简,75051,700
2,1,116.59,南,中,中,81997,956
3,2,133.82,南北,高,精,52309,700
3,1,75.94,东西,低,简,79010,600
2,1,64.17,西南,高,精,62334,400
1,1,72.12,西,高,精,60316,435
3,2,95.57,南北,高,精,67490,645
2,1,75.75,东,中,精,57426,435
2,1,59.96,南,低,精,74883,449
2,1,66.35,东南,高,精,60286,400
1,2,71.52,北,高,中,62919,450
1,1,48.39,南,低,精,103327,500
1,1,48.24,西,低,精,66335,320
1,1,54.95,西,中,精,63694,350
1,1,75.9,南,高,中,92095,699
3,2,188.17,南北,中,精,77058,1450
2,1,98.02,西南,低,简,34687,340
3,2,118.58,东南,高,精,75898,900
1,1,45.18,东,高,中,59318,268
1,1,49.56,西南,高,精,40960,203
3,1,122.44,南北,中,精,73505,900
2,1,102.88,南北,低,精,67068,690
1,1,33.62,东,低,简,136823,460
3,2,153.21,南北,中,精,84851,1300
3,2,126.85,东南,中,,59125,750
1,1,65.84,东南,低,精,62272,410
2,1,59.29,南北,高,简,67465,400
1,1,43.28,南,低,中,79945,346
1,1,45.35,西北,中,简,61742,280
2,1,66.94,东,高,精,65731,440
3,1,96.04,南北,高,精,88505,850
3,2,148.08,东北,低,中,70908,1050
1,1,34.64,北,中,中,83718,290
1,1,56.9,东,高,精,63269,360
2,1,99.65,南,高,精,72253,720
2,1,46.49,东北,低,精,70983,330
3,1,117.94,东北,中,中,63592,750
2,1,70.08,西南,中,中,40668,285
2,1,71.8,西南,高,简,42479,305
3,2,143.25,,低,简,46771,670
3,2,147.26,东,高,精,54326,800
3,2,115.34,西南,高,精,67626,780
2,1,54.67,南北,低,精,72983,399
2,2,113.69,东北,高,精,79163,900
2,1,58.12,南北,低,中,73125,425
2,1,60.55,南北,中,中,57803,350
3,1,133.79,西北,低,精,67270,900
2,2,102.97,东北,低,精,66039,680
2,1,89.57,西北,高,精,56939,510
3,1,81.65,南北,低,简,57563,470
2,1,61.89,西南,高,精,78850,488
2,1,99.01,东,高,精,60398,598
1,1,49.96,南,中,中,55044,275
3,1,83.55,东北,低,简,61041,510
2,1,57.53,西北,中,中,74744,430
2,2,168.43,西,高,精,52247,880
1,1,56.65,南,高,精,59665,338
3,1,78.11,东西,低,简,89617,700
2,1,94.41,西南,高,精,80500,760
2,1,67.59,南北,低,中,73975,500
2,2,81.91,南北,高,精,80576,660
1,1,47,南,低,简,59574,280
2,1,60.54,南,中,简,63594,385
3,2,227.46,西南,低,中,49987,1137
2,1,93.37,西,高,简,42626,398
1,1,65.84,东南,低,精,62272,410
4,2,227.51,南北,中,精,87908,2000
1,1,40.12,南北,低,精,85992,345
2,1,115.8,西南,低,中,69085,800
2,1,53.44,南北,中,中,76722,410
1,0,33.4,南,高,中,85329,285
3,2,153.22,南北,高,简,53518,820
1,1,58.28,西,低,中,66918,390
2,2,126.05,南,中,精,77747,980
2,1,63.35,东北,低,中,47356,300
3,1,73.01,南北,低,精,64375,470
2,2,97.3,南北,中,精,77081,750
1,1,59.3,南,低,中,70826,420
4,2,129.7,南北,高,,47803,620
2,1,74.08,西南,中,精,76944,570
3,2,159.71,南北,低,简,59796,955
2,2,98.19,西南,高,精,81475,800
3,2,227.28,西南,低,简,51962,1181
1,1,62.84,西南,中,精,90707,570
2,1,96.44,南北,低,简,43550,420
1,1,46.03,东南,高,精,69520,320
3,2,157.95,东南,高,精,98765,1560
2,1,55.46,南北,低,精,64912,360
3,1,105.54,南北,低,简,58745,620
3,1,78.59,南北,低,中,49625,390
2,1,66.88,西南,高,中,59809,400
2,1,90.61,,中,精,60700,550
2,1,66.72,东南,高,简,89029,594
2,1,103.06,东南,中,精,65981,680
2,1,91.83,南北,低,精,34847,320
1,1,108.31,西北,中,精,69246,750
2,1,101.24,南北,中,精,58277,590
2,2,108.26,南,中,精,60041,650
2,2,103.25,南北,中,精,53269,550
1,1,42.41,南,低,精,73096,310
3,2,84.74,南北,中,精,43899,372
2,1,71.54,西南,高,简,68493,490
2,1,76.96,南北,高,豪,45478,350
2,1,101.06,南北,低,精,58876,595
3,1,93.27,南北,低,精,66474,620
2,2,159.76,东,低,中,53831,860
2,1,107.92,南北,低,精,69496,750
2,1,76.32,东南,中,精,68920,526
1,1,68.86,南,中,精,64624,445
3,1,133.21,南北,中,精,63809,850
1,1,60.12,东西,高,中,71524,430
1,1,42.44,南,中,简,80113,340
3,2,121.82,东南,低,精,80447,980
1,1,45.83,南,高,中,54331,249
1,0,46.14,西北,低,精,65020,300
2,1,79.74,西,低,精,61450,490
3,2,116.33,东北,高,中,68770,800
3,2,142.17,南北,中,精,84969,1208
3,1,76.02,西北,低,中,70376,535
2,1,73.18,东西,中,中,73791,540
1,1,33.22,西,低,精,80674,268
2,1,57.13,南北,低,精,79643,455
1,1,59.95,南,高,精,62552,375
3,2,170.27,南北,低,精,72943,1242
3,1,90.19,,低,中,57656,520
2,1,58.83,南北,高,中,76492,450
2,1,57.47,西南,中,简,60901,350
1,1,47.29,南北,中,精,77183,365
1,1,49.02,东南,低,精,66503,326
2,1,88.08,南,高,中,59037,520
2,1,50.07,南,低,中,85081,426
2,1,58.37,南北,高,精,74525,435
1,1,44.77,南,中,中,65892,295
2,1,61.48,南北,低,简,77912,479
1,1,68.74,南,中,精,65464,450
1,1,30.9,东南,低,中,64078,198
2,1,57.16,南北,中,精,78726,450
2,1,53.62,东南,低,简,67139,360
2,1,70.66,南,高,简,82791,585
2,1,65.89,东西,中,豪,67537,445
2,1,90.35,西南,中,精,52020,470
3,1,79.31,南北,中,精,62792,498
1,1,99.14,西,高,精,40347,400
2,2,86.1,南北,高,精,41231,355
2,1,107.75,南,低,简,59397,640
2,2,111.59,东,高,精,61833,690
2,1,63.45,西南,低,,74862,475
2,1,78.12,东,中,精,46083,360
2,1,58.62,西北,低,中,61924,363
2,1,74.91,西北,高,精,53397,400
2,1,62.83,南北,高,精,57616,362
1,1,73.3,南,低,精,64939,476
3,2,142.83,南北,高,简,63012,900
2,1,63.7,东南,低,中,86342,550
2,1,88.3,东北,高,中,60023,530
2,2,95.87,东,高,精,62585,600
3,2,135.51,南北,中,简,83536,1132
2,1,105.11,南,高,精,39863,419
1,1,43.5,南,中,精,96552,420
1,1,65.9,东,低,精,59181,390
2,2,94.24,西南,中,精,66851,630
1,1,57.85,南,高,精,79516,460
1,2,88.13,北,低,精,84534,745
2,1,60.85,南北,中,中,66557,405
2,2,92.7,西北,中,精,67961,630
2,1,76.95,东南,中,中,50682,390
3,1,140.07,东南,低,精,82102,1150
1,1,37.26,南,低,精,9393,35
2,1,58.21,南北,中,中,75588,440
2,1,53.85,南,低,中,70566,380
2,2,103.6,,高,中,49710,515
4,3,239.35,南北,中,精,54314,1300
3,1,114.25,南北,低,精,80963,925
2,1,85.59,西北,中,精,103984,890
2,2,98.61,南北,中,精,63888,630
2,1,89.6,西北,中,中,55804,500
3,2,125.89,西南,低,精,59576,750
2,1,84.91,南,高,精,72901,619
2,2,145.02,西,低,精,46890,680
2,1,81.98,南,低,中,52452,430
2,2,82.29,南北,高,精,75343,620
3,1,146.72,东,低,精,57933,850
3,1,86.88,,高,精,58702,510
2,1,58.76,南北,低,中,67223,395
2,1,87.24,南,低,中,46997,410
2,2,92.85,东南,高,精,66236,615
1,1,47.99,南,低,中,62513,300
3,2,142.53,南北,高,中,58584,835
3,2,112.97,东北,中,简,69045,780
2,2,107.84,东南,中,精,88093,950
1,1,35.69,南,高,简,78453,280
2,1,92.93,西,低,简,41429,385
2,2,113.5,南,高,精,63965,726
1,1,24.18,南,低,精,84781,205
2,2,123.07,南北,中,精,85317,1050
1,1,57.22,西,低,中,73401,420
1,0,53.99,南,高,中,59270,320
3,1,75.69,西南,中,精,74911,567
2,2,98.21,西北,低,精,76367,750
1,1,57.42,北,中,中,62696,360
2,1,65.9,东西,中,,65250,430
3,2,133.92,东北,高,精,85872,1150
2,2,117.68,南北,低,豪,63732,750
2,1,92.66,西北,中,精,73387,680
2,2,117.21,南,中,精,89583,1050
2,1,115.73,南北,中,精,80014,926
1,1,64.18,东南,低,精,74011,475
1,1,47.43,东,高,精,92768,440
2,2,101.84,南北,低,精,57934,590
2,1,67.98,东西,低,精,73257,498
2,1,57.6,南北,高,精,53125,306
1,1,58.61,南北,高,精,57157,335
3,2,179.76,西北,中,简,51179,920
3,2,121,南北,高,精,74380,900
1,1,74.2,东南,中,精,70755,525
3,1,70.5,,中,精,68085,480
3,1,100.6,西南,中,精,74553,750
4,2,184.59,东南,低,精,58508,1080
3,2,154.43,南北,高,精,53098,820
2,1,87.08,西北,中,精,52825,460
2,1,85.93,南北,低,中,67497,580
2,1,50.13,南北,低,中,88969,446
3,1,67.58,南北,低,精,74726,505
2,1,68.04,东西,中,简,69077,470
2,1,53.1,南北,低,简,73446,390
2,2,130.01,西南,低,精,94608,1230
1,1,46.73,南,中,精,90092,421
1,2,88.13,东北,中,精,81697,720
1,1,68.36,东北,高,精,68754,470
2,1,108.67,南北,高,精,59814,650
1,1,45.44,西南,中,精,63820,290
3,2,129.89,南北,低,精,80838,1050
3,2,125.56,东南,低,中,59732,750
2,1,122.83,南,高,中,58618,720
3,2,153.7,南北,低,精,59857,920
2,1,63.84,东北,低,简,70489,450
2,2,106,南北,中,中,50000,530
2,1,79.28,南北,中,简,46039,365
1,1,68.87,南北,中,中,69697,480
2,1,65.8,南北,低,中,55471,365
1,1,48.98,南北,低,精,70437,345
2,2,102.61,南北,中,精,121820,1250
1,1,47.07,南,高,简,65434,308
1,1,50.77,南北,高,精,81741,415
2,2,116.78,南北,低,中,71502,835
2,1,73.6,南,高,精,88315,650
3,1,69.91,南北,高,中,82964,580
2,2,101.9,南,低,精,94210,960
3,1,86.15,南北,高,精,52118,449
2,1,63.38,西南,中,精,82991,526
1,1,60.66,北,中,精,57699,350
2,1,109.98,西北,中,精,68194,750
2,1,86.23,东南,高,简,78859,680
3,1,60.69,南北,高,精,72500,440
1,1,49.02,南北,低,精,74867,367
1,1,68.15,东西,中,精,59428,405
2,1,61.7,南,高,中,74878,462
3,1,114.85,西北,高,简,53113,610
2,1,53.92,南,中,简,92730,500
2,1,66.59,西南,低,简,73434,489
2,1,103.4,南,高,简,53191,550
3,2,130.17,南北,中,精,56081,730
2,2,89.7,南,中,精,93645,840
2,1,145.99,西,中,精,50003,730
1,1,43.7,南,中,中,80092,350
1,1,52.77,西,高,精,83002,438
2,1,52.77,南北,中,中,68221,360
1,1,61.93,东,低,精,72663,450
1,2,72.38,北,高,精,63553,460
2,2,83.29,东南,低,简,62432,520
2,1,82.37,南北,低,中,63130,520
3,2,140.05,南北,低,精,49268,690
3,2,260.8,南,中,精,61350,1600
2,1,53.41,南北,高,中,86126,460
1,1,47.23,南,中,精,69871,330
3,2,134.82,南北,高,精,55556,749
1,1,41.82,东,高,中,61932,259
3,2,102.46,南北,低,精,80812,828
2,2,93.56,南,高,精,52907,495
3,1,93.03,东南,低,中,62130,578
1,1,56.67,东南,中,精,73937,419
3,2,121.39,东南,低,精,51487,625
2,1,88.82,西北,高,精,60347,536
3,2,151.25,南北,低,精,54876,830
3,1,74.89,,低,简,78115,585
2,1,92.75,西,低,简,53693,498
2,1,61.27,东西,低,,74914,459
3,1,108.22,南北,中,精,81316,880
4,2,287.78,东西,低,精,62166,1789
2,1,77.02,西,低,精,68813,530
3,1,90.57,东南,低,简,57414,520
2,1,88.53,南北,高,精,61561,545
1,1,77.5,南,低,中,61935,480
1,1,59.69,西南,低,简,83431,498
4,1,146.24,东南,低,中,64962,950
2,1,89.71,南,低,精,105897,950
2,1,56.02,南北,高,简,61942,347
2,2,85.18,南,高,精,81005,690
2,2,114.99,南,高,精,73919,850
3,1,106.62,东北,低,简,45020,480
2,1,64.95,南北,中,精,55119,358
2,1,103.02,,低,精,66007,680
2,2,138.82,南北,低,精,68434,950
3,2,110.6,东北,低,中,84991,940
2,1,82.02,南北,高,简,79980,656
2,2,109.77,西南,高,精,67414,740
2,1,60.37,南北,高,中,49694,300
2,1,97.42,南北,低,精,60357,588
1,1,51.01,南,高,精,66262,338
2,1,57.97,南北,低,中,77626,450
2,1,56.24,南北,中,精,74680,420
2,1,81.6,西,高,精,58824,480
2,1,45.62,南北,高,精,109601,500
2,2,96.41,南,高,精,55492,535
3,2,132.35,东南,中,精,59690,790
2,2,117.01,西南,低,精,64952,760
3,1,103.93,,低,精,57635,599
2,2,115.57,西南,低,精,86528,1000
3,2,134.63,南北,高,精,66107,890
2,1,103.44,南北,高,精,50271,520
1,1,63.9,北,低,中,55556,355
2,1,91.92,南北,高,精,108790,1000
2,1,65.83,西北,中,精,65320,430
2,1,53.81,东西,低,精,59469,320
1,0,40.89,北,高,精,66031,270
2,1,50.07,南,中,精,79888,400
2,1,90.15,,低,精,96284,868
3,2,119.98,南北,低,精,75013,900
3,2,116.81,西南,低,中,77048,900
1,1,45.06,南,低,简,79006,356
2,1,67.54,东西,高,精,61149,413
1,1,46.82,南,高,精,74968,351
2,1,65.3,南北,高,中,75957,496
2,2,125.76,南,高,精,70611,888
1,1,39.18,北,中,中,65084,255
2,2,128.8,东,中,精,81522,1050
3,2,167.06,东南,低,精,71830,1200
2,1,108.46,南,高,精,84824,920
3,2,129.44,南北,高,精,58714,760
3,2,153.21,南北,低,精,55479,850
1,1,47.06,南,低,精,62261,293
3,2,141.32,南北,中,中,65808,930
1,1,63.53,东西,高,精,59657,379
1,1,66.85,东,高,精,53852,360
1,1,72.37,东西,中,精,66326,480
2,1,63.67,南,高,中,62824,400
1,1,50.72,南,中,中,66049,335
3,2,92.2,,低,精,43167,398
1,1,47.49,南北,低,中,74963,356
2,1,89.57,东北,低,精,60288,540
3,2,153.99,南北,中,豪,94811,1460
1,1,149.81,北,低,中,50063,750
1,1,98.46,西南,低,精,74142,730
2,1,72.68,东北,高,精,68795,500
1,2,69.94,南,高,精,55190,386
2,1,63.8,南北,中,精,75705,483
3,1,75.08,南北,低,精,87640,658
2,1,70.03,东南,中,精,92817,650
2,1,84.88,东,低,精,74222,630
4,2,293.61,东北,高,简,46797,1374
2,1,53.86,东西,高,简,70553,380
2,2,102.74,东南,中,中,75920,780
2,1,60.64,南北,中,中,65139,395
2,1,65.01,南北,高,精,65375,425
2,1,61.19,南北,中,精,76810,470
2,2,101.99,南,中,中,100010,1020
2,2,146.58,西,中,精,58671,860
1,0,52.27,北,中,精,65047,340
1,1,53.46,南,低,精,74635,399
4,2,150.85,南北,中,精,64302,970
1,1,49.69,东南,高,中,79694,396
2,2,140.43,东,高,精,82603,1160
2,1,59.05,南,低,中,72820,430
3,1,78.65,南,高,简,80102,630
3,2,138.6,西南,高,精,61328,850
3,2,166.33,东北,中,精,78158,1300
2,1,63.16,东西,中,中,80747,510
2,1,99.51,东南,低,简,50246,500
3,2,171.75,东南,中,精,71033,1220
1,1,45.47,北,中,精,92369,420
2,1,93.68,西南,低,精,74189,695
3,2,203.34,南北,高,精,59014,1200
2,1,107.23,南,高,中,60151,645
2,2,105.21,南北,低,中,68435,720
4,2,146.11,西南,低,简,53384,780
2,1,105.21,南北,低,中,66534,700
2,1,97.04,东南,高,精,64922,630
2,1,115.43,南,低,豪,90964,1050
2,1,82.73,南,低,精,49559,410
1,1,64.31,西,中,精,94853,610
2,1,59.65,南北,中,中,51970,310
3,3,117.92,东南,高,精,46642,550
2,1,85.95,南,高,简,63758,548
2,1,101.9,南北,高,精,91266,930
1,1,54.54,西,低,中,71507,390
2,1,65.62,东南,中,中,68424,449
2,1,92.27,东南,中,精,57440,530
2,1,86.6,南,低,,48499,420
3,1,93.59,东,中,精,44983,421
2,1,112.19,南北,低,精,124788,1400
1,1,68.76,南,低,精,68354,470
2,1,54.3,南北,中,精,61694,335
1,2,70.75,东西,中,中,50177,355
3,1,137,西,低,精,56204,770
3,3,137.69,南北,低,精,108940,1500
2,1,87.29,,低,精,80192,700
2,1,60.37,南北,低,中,54663,330
2,1,91.21,东南,低,精,60300,550
1,1,58.53,南,中,精,82009,480
3,1,76.6,南北,中,中,69974,536
2,1,53,南北,高,精,78868,418
1,1,69.92,南,中,精,49342,345
1,1,38.08,西南,中,精,83508,318
1,1,48.93,南北,高,简,53137,260
3,2,118.58,西南,高,中,80115,950
2,1,67.63,南北,高,豪,69939,473
3,1,74.54,南北,中,中,56346,420
2,1,89.74,南北,中,中,60731,545
2,1,72.7,南,中,中,70151,510
2,1,45.46,北,低,精,70392,320
2,1,81.71,东,中,精,53849,440
2,1,63.27,东北,中,精,66382,420
2,1,86.78,东北,低,简,66836,580
1,1,59.94,东北,高,中,76743,460
2,1,61,南北,中,精,73770,450
2,1,64.17,东西,高,精,84931,545
3,1,73.07,南北,低,中,82113,600
2,1,57.83,南北,低,简,70897,410
2,1,103.46,西南,中,豪,54127,560
2,1,58.45,西北,低,精,59196,346
3,1,107.87,东北,低,精,59980,647
2,1,64.45,南北,高,精,71373,460
2,1,54.28,南北,低,中,64480,350
2,2,110.91,西南,中,精,54098,600
2,1,60.68,南北,中,简,47792,290
3,2,206.32,东北,低,简,46530,960
2,1,106.11,东西,中,精,77278,820
3,2,156.52,东南,低,精,99668,1560
2,1,106.94,西北,低,精,82289,880
3,2,151.72,东南,中,精,92275,1400
2,1,111.74,西南,中,中,62198,695
2,1,105.65,南北,高,精,45906,485
3,1,87.97,西南,高,简,61385,540
3,1,79.79,南北,高,简,53265,425
1,1,29.35,南北,低,中,78365,230
3,1,56.45,南北,低,精,106289,600
3,1,65.32,南北,高,精,81139,530
1,1,62.78,南,低,精,74865,470
1,1,69.01,东北,中,中,82162,567
2,2,95.29,东北,中,精,65904,628
3,2,140.45,南北,中,中,60520,850
2,1,131.12,西南,低,简,57200,750
2,1,107.88,南,中,精,74156,800
2,2,98.11,东南,低,精,89695,880
2,2,108.56,南北,高,精,69086,750
3,1,74.17,西北,低,简,58649,435
2,2,85.28,南,低,精,78565,670
2,2,85.08,东北,高,简,56417,480
3,2,135.3,西北,高,精,70953,960
3,1,109.39,西北,低,中,57592,630
2,1,91.53,西南,低,精,49164,450
2,1,89.07,西南,高,中,62311,555
1,0,49.16,北,中,精,56143,276
2,1,57.72,南北,高,精,57173,330
2,1,64.24,南北,中,简,91065,585
2,1,82.35,南北,中,精,78931,650
3,1,80.13,,高,简,85985,689
1,1,68.15,西,中,精,54292,370
2,1,90.61,东南,低,中,79461,720
2,1,49.69,南北,低,简,72449,360
2,1,71.89,南北,中,精,74976,539
2,2,80.83,西南,中,中,117531,950
2,2,96.06,西南,中,精,73912,710
2,1,73.4,西南,低,简,62670,460
2,1,67.49,南北,低,简,77048,520
2,2,82.27,南,高,中,85086,700
2,1,90.08,东北,高,精,76599,690
2,2,101.11,西南,低,精,89012,900
1,1,76.08,西南,中,精,98580,750
1,1,45.57,南,低,精,63638,290
2,1,58.05,西北,低,中,66322,385
2,1,49.57,东西,低,中,56486,280
1,1,61.95,东西,中,精,61340,380
2,2,94.93,南北,高,精,63204,600
2,1,86.36,南北,高,精,50950,440
1,1,64.51,西北,高,精,66656,430
2,1,90.29,东西,高,精,69775,630
1,1,52.08,东,高,精,89670,467
3,1,68.65,南北,低,简,42243,290
3,1,68.61,南北,高,中,67046,460
2,2,96.86,南,中,精,65042,630
2,1,55.61,南北,中,中,54307,302
2,1,58.84,东南,低,中,78178,460
3,1,61.37,,中,简,74955,460
1,1,60.11,西南,高,精,54899,330
2,1,60.4,南北,中,豪,59603,360
2,1,121.44,西北,高,精,57559,699
2,1,77.81,东西,高,中,52050,405
3,1,77.19,南北,低,精,72548,560
2,1,63.33,南北,中,简,63477,402
2,1,53.55,南,中,中,65359,350
2,1,57.73,,中,中,71886,415
1,1,63.49,南,低,精,82848,526
2,1,86.84,北,中,精,66789,580
2,1,48.91,东西,中,中,74627,365
4,2,165.83,南北,中,精,82012,1360
1,1,45.94,北,中,精,73792,339
2,2,182.02,东,高,精,68674,1250
2,1,43.29,南,中,精,76230,330
2,1,55.98,南北,中,中,67881,380
1,1,45.36,东,高,精,81570,370
1,1,80.12,东,低,精,99850,800
2,2,98.19,西南,低,精,86567,850
2,2,98.72,东南,高,精,77998,770
1,1,37.94,东,低,精,84871,322
3,2,164.17,东西,低,简,54821,900
2,1,79.22,南,低,精,83312,660
2,1,107.03,东,中,精,61665,660
3,2,130.08,东西,中,精,63807,830
2,1,60.61,南北,低,简,67646,410
2,1,62.84,东北,中,中,71610,450
2,1,50.64,,中,简,82938,420
2,1,62.39,南北,中,精,109954,686
1,1,61.33,东西,中,简,48916,300
2,1,116.46,西南,高,中,71269,830
1,1,54.41,北,低,精,112112,610
2,2,112.92,南北,低,精,69075,780
2,2,168.54,东北,低,精,74760,1260
2,1,87.68,南北,中,简,43910,385
3,1,74.45,东北,低,中,80591,600
2,1,55.24,南北,高,豪,73316,405
1,1,60.2,南,低,中,57309,345
4,2,118.41,南北,高,精,49996,592
1,1,45.5,北,高,精,57143,260
2,1,69.21,南北,低,简,75134,520
3,1,97.72,西北,高,精,66517,650
